dat_of_sleep,asleep_seconds,awake_seconds,category,time_hours,time_minutes,time_seconds,seconds_count,deep_seconds,light_seconds,rem_seconds
2023-11-03,21360,3720,light,2,43,30,2010,3600.0,11220.0,6540.0
2023-11-03,21360,3720,rem,3,17,0,1950,3600.0,11220.0,6540.0
2023-11-03,21360,3720,light,3,49,30,4770,3600.0,11220.0,6540.0
2023-11-03,21360,3720,rem,5,9,0,270,3600.0,11220.0,6540.0
2023-11-03,21360,3720,light,5,13,30,720,3600.0,11220.0,6540.0
2023-11-03,21360,3720,wake,5,25,30,990,3600.0,11220.0,6540.0
2023-11-03,21360,3720,light,5,42,0,120,3600.0,11220.0,6540.0
2023-11-03,21360,3720,wake,5,44,0,540,3600.0,11220.0,6540.0
2023-11-03,21360,3720,light,5,53,0,180,3600.0,11220.0,6540.0
2023-11-03,21360,3720,wake,5,56,0,330,3600.0,11220.0,6540.0
2023-11-02,18420,2520,wake,0,40,0,30,4980.0,9420.0,4020.0
2023-11-02,18420,2520,light,0,40,30,930,4980.0,9420.0,4020.0
2023-11-02,18420,2520,deep,0,56,0,1320,4980.0,9420.0,4020.0
2023-11-02,18420,2520,light,1,18,0,990,4980.0,9420.0,4020.0
2023-11-02,18420,2520,rem,1,34,30,570,4980.0,9420.0,4020.0
2023-11-02,18420,2520,light,1,44,0,330,4980.0,9420.0,4020.0
2023-11-02,18420,2520,deep,1,49,30,1350,4980.0,9420.0,4020.0
2023-11-02,18420,2520,light,2,12,0,930,4980.0,9420.0,4020.0
2023-11-02,18420,2520,deep,2,27,30,1380,4980.0,9420.0,4020.0
2023-11-02,18420,2520,light,2,50,30,480,4980.0,9420.0,4020.0
2023-11-02,18420,2520,rem,2,58,30,1170,4980.0,9420.0,4020.0
2023-11-02,18420,2520,light,3,18,0,2280,4980.0,9420.0,4020.0
2023-11-02,18420,2520,rem,3,56,0,420,4980.0,9420.0,4020.0
2023-11-02,18420,2520,light,4,3,0,480,4980.0,9420.0,4020.0
2023-11-02,18420,2520,deep,4,11,0,1140,4980.0,9420.0,4020.0
2023-11-02,18420,2520,light,4,30,0,210,4980.0,9420.0,4020.0
2023-11-02,18420,2520,rem,4,33,30,1950,4980.0,9420.0,4020.0
2023-11-02,18420,2520,light,5,6,0,1410,4980.0,9420.0,4020.0
2023-11-02,18420,2520,wake,5,29,30,930,4980.0,9420.0,4020.0
2023-11-02,18420,2520,light,5,45,0,2070,4980.0,9420.0,4020.0
2023-11-02,18420,2520,rem,6,19,30,270,4980.0,9420.0,4020.0
2023-11-02,18420,2520,wake,6,24,0,330,4980.0,9420.0,4020.0
2023-11-01,25320,3480,wake,22,56,30,30,4920.0,16920.0,3480.0
2023-11-01,25320,3480,light,22,57,0,360,4920.0,16920.0,3480.0
2023-11-01,25320,3480,deep,23,3,0,1890,4920.0,16920.0,3480.0
2023-11-01,25320,3480,light,23,34,30,1710,4920.0,16920.0,3480.0
2023-11-01,25320,3480,wake,0,3,0,360,4920.0,16920.0,3480.0
2023-11-01,25320,3480,light,0,9,0,3510,4920.0,16920.0,3480.0
2023-11-01,25320,3480,rem,1,7,30,300,4920.0,16920.0,3480.0
2023-11-01,25320,3480,deep,1,12,30,660,4920.0,16920.0,3480.0
2023-11-01,25320,3480,light,1,23,30,7410,4920.0,16920.0,3480.0
2023-11-01,25320,3480,deep,3,27,0,780,4920.0,16920.0,3480.0
2023-11-01,25320,3480,light,3,40,0,1890,4920.0,16920.0,3480.0
2023-11-01,25320,3480,deep,4,11,30,1740,4920.0,16920.0,3480.0
2023-11-01,25320,3480,light,4,40,30,510,4920.0,16920.0,3480.0
2023-11-01,25320,3480,rem,4,49,0,2670,4920.0,16920.0,3480.0
2023-11-01,25320,3480,light,5,33,30,2520,4920.0,16920.0,3480.0
2023-11-01,25320,3480,rem,6,15,30,390,4920.0,16920.0,3480.0
2023-11-01,25320,3480,light,6,22,0,360,4920.0,16920.0,3480.0
2023-11-01,25320,3480,rem,6,28,0,450,4920.0,16920.0,3480.0
2023-11-01,25320,3480,wake,6,35,30,1260,4920.0,16920.0,3480.0
2023-10-31,17880,2520,light,1,35,30,2970,4020.0,11340.0,2520.0
2023-10-31,17880,2520,rem,2,25,0,750,4020.0,11340.0,2520.0
2023-10-31,17880,2520,light,2,37,30,1500,4020.0,11340.0,2520.0
2023-10-31,17880,2520,deep,3,2,30,420,4020.0,11340.0,2520.0
2023-10-31,17880,2520,light,3,9,30,810,4020.0,11340.0,2520.0
2023-10-31,17880,2520,deep,3,23,0,510,4020.0,11340.0,2520.0
2023-10-31,17880,2520,light,3,31,30,780,4020.0,11340.0,2520.0
2023-10-31,17880,2520,rem,3,44,30,360,4020.0,11340.0,2520.0
2023-10-31,17880,2520,light,3,50,30,2490,4020.0,11340.0,2520.0
2023-10-31,17880,2520,deep,4,32,0,3120,4020.0,11340.0,2520.0
2023-10-31,17880,2520,wake,5,24,0,300,4020.0,11340.0,2520.0
2023-10-31,17880,2520,light,5,29,0,180,4020.0,11340.0,2520.0
2023-10-31,17880,2520,rem,5,32,0,480,4020.0,11340.0,2520.0
2023-10-31,17880,2520,wake,5,40,0,450,4020.0,11340.0,2520.0
2023-10-31,17880,2520,light,5,47,30,690,4020.0,11340.0,2520.0
2023-10-31,17880,2520,wake,5,59,0,300,4020.0,11340.0,2520.0
2023-10-31,17880,2520,light,6,4,0,420,4020.0,11340.0,2520.0
2023-10-31,17880,2520,rem,6,11,0,1050,4020.0,11340.0,2520.0
2023-10-31,17880,2520,light,6,28,30,960,4020.0,11340.0,2520.0
2023-10-31,17880,2520,wake,6,44,30,510,4020.0,11340.0,2520.0
2023-10-31,17880,2520,light,6,53,0,1350,4020.0,11340.0,2520.0
2023-10-30,14220,1740,wake,2,16,30,510,2640.0,9240.0,2340.0
2023-10-30,14220,1740,light,2,25,0,2100,2640.0,9240.0,2340.0
2023-10-30,14220,1740,deep,3,0,0,390,2640.0,9240.0,2340.0
2023-10-30,14220,1740,light,3,6,30,690,2640.0,9240.0,2340.0
2023-10-30,14220,1740,rem,3,18,0,330,2640.0,9240.0,2340.0
2023-10-30,14220,1740,light,3,23,30,1350,2640.0,9240.0,2340.0
2023-10-30,14220,1740,rem,3,46,0,360,2640.0,9240.0,2340.0
2023-10-30,14220,1740,light,3,52,0,930,2640.0,9240.0,2340.0
2023-10-30,14220,1740,deep,4,7,30,2250,2640.0,9240.0,2340.0
2023-10-30,14220,1740,light,4,45,0,120,2640.0,9240.0,2340.0
2023-10-30,14220,1740,rem,4,47,0,570,2640.0,9240.0,2340.0
2023-10-30,14220,1740,light,4,56,30,4770,2640.0,9240.0,2340.0
2023-10-30,14220,1740,wake,6,16,0,240,2640.0,9240.0,2340.0
2023-10-30,14220,1740,light,6,20,0,180,2640.0,9240.0,2340.0
2023-10-30,14220,1740,rem,6,23,0,1170,2640.0,9240.0,2340.0
2023-10-29,19860,2220,wake,0,5,0,30,2220.0,15120.0,2520.0
2023-10-29,19860,2220,light,0,5,30,1020,2220.0,15120.0,2520.0
2023-10-29,19860,2220,deep,0,22,30,330,2220.0,15120.0,2520.0
2023-10-29,19860,2220,light,0,28,0,2100,2220.0,15120.0,2520.0
2023-10-29,19860,2220,wake,1,3,0,210,2220.0,15120.0,2520.0
2023-10-29,19860,2220,light,1,6,30,870,2220.0,15120.0,2520.0
2023-10-29,19860,2220,deep,1,21,0,450,2220.0,15120.0,2520.0
2023-10-29,19860,2220,wake,1,28,30,270,2220.0,15120.0,2520.0
2023-10-29,19860,2220,light,1,33,0,3450,2220.0,15120.0,2520.0
2023-10-29,19860,2220,rem,2,30,30,390,2220.0,15120.0,2520.0
2023-10-29,19860,2220,light,2,37,0,3210,2220.0,15120.0,2520.0
2023-10-29,19860,2220,deep,3,30,30,810,2220.0,15120.0,2520.0
2023-10-29,19860,2220,light,3,44,0,2520,2220.0,15120.0,2520.0
2023-10-29,19860,2220,rem,4,26,0,540,2220.0,15120.0,2520.0
2023-10-29,19860,2220,wake,4,35,0,480,2220.0,15120.0,2520.0
2023-10-29,19860,2220,light,4,43,0,2550,2220.0,15120.0,2520.0
2023-10-29,19860,2220,deep,5,25,30,720,2220.0,15120.0,2520.0
2023-10-29,19860,2220,light,5,37,30,240,2220.0,15120.0,2520.0
2023-10-29,19860,2220,rem,5,41,30,1050,2220.0,15120.0,2520.0
2023-10-29,19860,2220,wake,5,59,0,270,2220.0,15120.0,2520.0
2023-10-29,19860,2220,light,6,3,30,60,2220.0,15120.0,2520.0
2023-10-29,19860,2220,rem,6,4,30,510,2220.0,15120.0,2520.0
2023-10-28,19980,2940,wake,0,1,30,270,4500.0,12900.0,2580.0
2023-10-28,19980,2940,light,0,6,0,330,4500.0,12900.0,2580.0
2023-10-28,19980,2940,deep,0,11,30,1110,4500.0,12900.0,2580.0
2023-10-28,19980,2940,light,0,30,0,480,4500.0,12900.0,2580.0
2023-10-28,19980,2940,deep,0,38,0,1440,4500.0,12900.0,2580.0
2023-10-28,19980,2940,light,1,2,0,5670,4500.0,12900.0,2580.0
2023-10-28,19980,2940,rem,2,36,30,1260,4500.0,12900.0,2580.0
2023-10-28,19980,2940,light,2,57,30,300,4500.0,12900.0,2580.0
2023-10-28,19980,2940,deep,3,2,30,300,4500.0,12900.0,2580.0
2023-10-28,19980,2940,light,3,7,30,3300,4500.0,12900.0,2580.0
2023-10-28,19980,2940,deep,4,2,30,1200,4500.0,12900.0,2580.0
2023-10-28,19980,2940,wake,4,22,30,390,4500.0,12900.0,2580.0
2023-10-28,19980,2940,light,4,29,0,360,4500.0,12900.0,2580.0
2023-10-28,19980,2940,rem,4,35,0,1020,4500.0,12900.0,2580.0
2023-10-28,19980,2940,wake,4,52,0,720,4500.0,12900.0,2580.0
2023-10-28,19980,2940,light,5,4,0,1320,4500.0,12900.0,2580.0
2023-10-28,19980,2940,deep,5,26,0,450,4500.0,12900.0,2580.0
2023-10-28,19980,2940,light,5,33,30,1680,4500.0,12900.0,2580.0
2023-10-28,19980,2940,rem,6,1,30,360,4500.0,12900.0,2580.0
2023-10-28,19980,2940,wake,6,7,30,960,4500.0,12900.0,2580.0
2023-10-27,16200,2160,wake,1,15,30,30,3060.0,10020.0,3120.0
2023-10-27,16200,2160,light,1,16,0,900,3060.0,10020.0,3120.0
2023-10-27,16200,2160,deep,1,31,0,540,3060.0,10020.0,3120.0
2023-10-27,16200,2160,light,1,40,0,630,3060.0,10020.0,3120.0
2023-10-27,16200,2160,deep,1,50,30,300,3060.0,10020.0,3120.0
2023-10-27,16200,2160,light,1,55,30,1980,3060.0,10020.0,3120.0
2023-10-27,16200,2160,deep,2,28,30,2400,3060.0,10020.0,3120.0
2023-10-27,16200,2160,light,3,8,30,1560,3060.0,10020.0,3120.0
2023-10-27,16200,2160,rem,3,34,30,480,3060.0,10020.0,3120.0
2023-10-27,16200,2160,wake,3,42,30,300,3060.0,10020.0,3120.0
2023-10-27,16200,2160,light,3,47,30,2760,3060.0,10020.0,3120.0
2023-10-27,16200,2160,rem,4,33,30,390,3060.0,10020.0,3120.0
2023-10-27,16200,2160,light,4,40,0,450,3060.0,10020.0,3120.0
2023-10-27,16200,2160,rem,4,47,30,1920,3060.0,10020.0,3120.0
2023-10-27,16200,2160,light,5,19,30,2040,3060.0,10020.0,3120.0
2023-10-27,16200,2160,wake,5,53,30,210,3060.0,10020.0,3120.0
2023-10-27,16200,2160,light,5,57,0,870,3060.0,10020.0,3120.0
2023-10-27,16200,2160,rem,6,11,30,360,3060.0,10020.0,3120.0
2023-10-27,16200,2160,wake,6,17,30,270,3060.0,10020.0,3120.0
2023-10-26,17220,2760,wake,1,8,30,240,4320.0,10620.0,2280.0
2023-10-26,17220,2760,light,1,12,30,2970,4320.0,10620.0,2280.0
2023-10-26,17220,2760,rem,2,2,0,360,4320.0,10620.0,2280.0
2023-10-26,17220,2760,light,2,8,0,2100,4320.0,10620.0,2280.0
2023-10-26,17220,2760,deep,2,43,0,4350,4320.0,10620.0,2280.0
2023-10-26,17220,2760,light,3,55,30,4650,4320.0,10620.0,2280.0
2023-10-26,17220,2760,rem,5,13,0,930,4320.0,10620.0,2280.0
2023-10-26,17220,2760,wake,5,28,30,660,4320.0,10620.0,2280.0
2023-10-26,17220,2760,rem,5,39,30,1080,4320.0,10620.0,2280.0
2023-10-26,17220,2760,light,5,57,30,240,4320.0,10620.0,2280.0
2023-10-26,17220,2760,wake,6,1,30,510,4320.0,10620.0,2280.0
2023-10-26,17220,2760,light,6,10,0,1170,4320.0,10620.0,2280.0
2023-10-26,17220,2760,wake,6,29,30,720,4320.0,10620.0,2280.0
2023-10-25,14700,2220,light,0,58,30,690,3720.0,6480.0,4500.0
2023-10-25,14700,2220,deep,1,10,0,1230,3720.0,6480.0,4500.0
2023-10-25,14700,2220,light,1,30,30,390,3720.0,6480.0,4500.0
2023-10-25,14700,2220,deep,1,37,0,990,3720.0,6480.0,4500.0
2023-10-25,14700,2220,light,1,53,30,420,3720.0,6480.0,4500.0
2023-10-25,14700,2220,rem,2,0,30,1110,3720.0,6480.0,4500.0
2023-10-25,14700,2220,light,2,19,0,2130,3720.0,6480.0,4500.0
2023-10-25,14700,2220,deep,2,54,30,1500,3720.0,6480.0,4500.0
2023-10-25,14700,2220,wake,3,19,30,360,3720.0,6480.0,4500.0
2023-10-25,14700,2220,rem,3,25,30,300,3720.0,6480.0,4500.0
2023-10-25,14700,2220,light,3,30,30,330,3720.0,6480.0,4500.0
2023-10-25,14700,2220,wake,3,36,0,360,3720.0,6480.0,4500.0
2023-10-25,14700,2220,light,3,42,0,2340,3720.0,6480.0,4500.0
2023-10-25,14700,2220,rem,4,21,0,2400,3720.0,6480.0,4500.0
2023-10-25,14700,2220,light,5,1,0,570,3720.0,6480.0,4500.0
2023-10-25,14700,2220,rem,5,10,30,870,3720.0,6480.0,4500.0
2023-10-25,14700,2220,wake,5,25,0,540,3720.0,6480.0,4500.0
2023-10-25,14700,2220,light,5,34,0,420,3720.0,6480.0,4500.0
2023-10-24,15420,2640,light,0,37,0,510,4560.0,10200.0,660.0
2023-10-24,15420,2640,deep,0,45,30,270,4560.0,10200.0,660.0
2023-10-24,15420,2640,light,0,50,0,450,4560.0,10200.0,660.0
2023-10-24,15420,2640,deep,0,57,30,390,4560.0,10200.0,660.0
2023-10-24,15420,2640,light,1,4,0,2580,4560.0,10200.0,660.0
2023-10-24,15420,2640,rem,1,47,0,360,4560.0,10200.0,660.0
2023-10-24,15420,2640,light,1,53,0,330,4560.0,10200.0,660.0
2023-10-24,15420,2640,deep,1,58,30,2100,4560.0,10200.0,660.0
2023-10-24,15420,2640,wake,2,33,30,210,4560.0,10200.0,660.0
2023-10-24,15420,2640,light,2,37,0,1410,4560.0,10200.0,660.0
2023-10-24,15420,2640,deep,3,0,30,330,4560.0,10200.0,660.0
2023-10-24,15420,2640,light,3,6,0,2850,4560.0,10200.0,660.0
2023-10-24,15420,2640,deep,3,53,30,1470,4560.0,10200.0,660.0
2023-10-24,15420,2640,wake,4,18,0,330,4560.0,10200.0,660.0
2023-10-24,15420,2640,light,4,23,30,720,4560.0,10200.0,660.0
2023-10-24,15420,2640,rem,4,35,30,330,4560.0,10200.0,660.0
2023-10-24,15420,2640,light,4,41,0,1980,4560.0,10200.0,660.0
2023-10-24,15420,2640,wake,5,14,0,1470,4560.0,10200.0,660.0
2023-10-22,17100,2400,wake,23,38,0,30,3720.0,10680.0,2700.0
2023-10-22,17100,2400,light,23,38,30,1050,3720.0,10680.0,2700.0
2023-10-22,17100,2400,deep,23,56,0,570,3720.0,10680.0,2700.0
2023-10-22,17100,2400,light,0,5,30,1290,3720.0,10680.0,2700.0
2023-10-22,17100,2400,wake,0,27,0,600,3720.0,10680.0,2700.0
2023-10-22,17100,2400,light,0,37,0,810,3720.0,10680.0,2700.0
2023-10-22,17100,2400,rem,0,50,30,270,3720.0,10680.0,2700.0
2023-10-22,17100,2400,wake,0,55,0,420,3720.0,10680.0,2700.0
2023-10-22,17100,2400,light,1,2,0,330,3720.0,10680.0,2700.0
2023-10-22,17100,2400,deep,1,7,30,840,3720.0,10680.0,2700.0
2023-10-22,17100,2400,light,1,21,30,1050,3720.0,10680.0,2700.0
2023-10-22,17100,2400,deep,1,39,0,1380,3720.0,10680.0,2700.0
2023-10-22,17100,2400,light,2,2,0,570,3720.0,10680.0,2700.0
2023-10-22,17100,2400,rem,2,11,30,360,3720.0,10680.0,2700.0
2023-10-22,17100,2400,light,2,17,30,1200,3720.0,10680.0,2700.0
2023-10-22,17100,2400,deep,2,37,30,270,3720.0,10680.0,2700.0
2023-10-22,17100,2400,light,2,42,0,660,3720.0,10680.0,2700.0
2023-10-22,17100,2400,deep,2,53,0,300,3720.0,10680.0,2700.0
2023-10-22,17100,2400,light,2,58,0,1140,3720.0,10680.0,2700.0
2023-10-22,17100,2400,rem,3,17,0,1800,3720.0,10680.0,2700.0
2023-10-22,17100,2400,light,3,47,0,870,3720.0,10680.0,2700.0
2023-10-22,17100,2400,deep,4,1,30,660,3720.0,10680.0,2700.0
2023-10-22,17100,2400,light,4,12,30,2640,3720.0,10680.0,2700.0
2023-10-22,17100,2400,rem,4,56,30,420,3720.0,10680.0,2700.0
2023-10-21,18060,2220,light,0,57,0,150,2880.0,11940.0,3240.0
2023-10-21,18060,2220,wake,0,59,30,330,2880.0,11940.0,3240.0
2023-10-21,18060,2220,light,1,5,0,1740,2880.0,11940.0,3240.0
2023-10-21,18060,2220,deep,1,34,0,390,2880.0,11940.0,3240.0
2023-10-21,18060,2220,light,1,40,30,2430,2880.0,11940.0,3240.0
2023-10-21,18060,2220,deep,2,21,0,270,2880.0,11940.0,3240.0
2023-10-21,18060,2220,light,2,25,30,450,2880.0,11940.0,3240.0
2023-10-21,18060,2220,deep,2,33,0,2220,2880.0,11940.0,3240.0
2023-10-21,18060,2220,light,3,10,0,450,2880.0,11940.0,3240.0
2023-10-21,18060,2220,rem,3,17,30,1080,2880.0,11940.0,3240.0
2023-10-21,18060,2220,light,3,35,30,6270,2880.0,11940.0,3240.0
2023-10-21,18060,2220,wake,5,20,0,570,2880.0,11940.0,3240.0
2023-10-21,18060,2220,light,5,29,30,750,2880.0,11940.0,3240.0
2023-10-21,18060,2220,rem,5,42,0,1020,2880.0,11940.0,3240.0
2023-10-21,18060,2220,light,5,59,0,360,2880.0,11940.0,3240.0
2023-10-21,18060,2220,wake,6,5,0,330,2880.0,11940.0,3240.0
2023-10-21,18060,2220,light,6,10,30,180,2880.0,11940.0,3240.0
2023-10-21,18060,2220,rem,6,13,30,1290,2880.0,11940.0,3240.0
2023-10-20,15240,1740,light,2,10,0,300,3480.0,8520.0,3240.0
2023-10-20,15240,1740,deep,2,15,0,2490,3480.0,8520.0,3240.0
2023-10-20,15240,1740,wake,2,56,30,480,3480.0,8520.0,3240.0
2023-10-20,15240,1740,light,3,4,30,3000,3480.0,8520.0,3240.0
2023-10-20,15240,1740,deep,3,54,30,480,3480.0,8520.0,3240.0
2023-10-20,15240,1740,light,4,2,30,330,3480.0,8520.0,3240.0
2023-10-20,15240,1740,rem,4,8,0,1290,3480.0,8520.0,3240.0
2023-10-20,15240,1740,light,4,29,30,2880,3480.0,8520.0,3240.0
2023-10-20,15240,1740,rem,5,17,30,1200,3480.0,8520.0,3240.0
2023-10-20,15240,1740,light,5,37,30,90,3480.0,8520.0,3240.0
2023-10-20,15240,1740,deep,5,39,0,630,3480.0,8520.0,3240.0
2023-10-20,15240,1740,light,5,49,30,570,3480.0,8520.0,3240.0
2023-10-20,15240,1740,rem,5,59,0,1020,3480.0,8520.0,3240.0
2023-10-20,15240,1740,light,6,16,0,210,3480.0,8520.0,3240.0
2023-10-20,15240,1740,wake,6,19,30,210,3480.0,8520.0,3240.0
2023-10-20,15240,1740,light,6,23,0,1830,3480.0,8520.0,3240.0
2023-10-19,14700,1680,wake,1,20,30,30,2280.0,9060.0,3360.0
2023-10-19,14700,1680,light,1,21,0,1050,2280.0,9060.0,3360.0
2023-10-19,14700,1680,deep,1,38,30,1680,2280.0,9060.0,3360.0
2023-10-19,14700,1680,light,2,6,30,2760,2280.0,9060.0,3360.0
2023-10-19,14700,1680,rem,2,52,30,2910,2280.0,9060.0,3360.0
2023-10-19,14700,1680,light,3,41,0,840,2280.0,9060.0,3360.0
2023-10-19,14700,1680,wake,3,55,0,270,2280.0,9060.0,3360.0
2023-10-19,14700,1680,light,3,59,30,3690,2280.0,9060.0,3360.0
2023-10-19,14700,1680,deep,5,1,0,600,2280.0,9060.0,3360.0
2023-10-19,14700,1680,light,5,11,0,1590,2280.0,9060.0,3360.0
2023-10-19,14700,1680,rem,5,37,30,630,2280.0,9060.0,3360.0
2023-10-19,14700,1680,wake,5,48,0,330,2280.0,9060.0,3360.0
2023-10-18,17160,2880,wake,0,55,30,480,4500.0,10080.0,2580.0
2023-10-18,17160,2880,light,1,3,30,660,4500.0,10080.0,2580.0
2023-10-18,17160,2880,deep,1,14,30,1440,4500.0,10080.0,2580.0
2023-10-18,17160,2880,light,1,38,30,540,4500.0,10080.0,2580.0
2023-10-18,17160,2880,rem,1,47,30,810,4500.0,10080.0,2580.0
2023-10-18,17160,2880,light,2,1,0,1710,4500.0,10080.0,2580.0
2023-10-18,17160,2880,rem,2,29,30,1140,4500.0,10080.0,2580.0
2023-10-18,17160,2880,light,2,48,30,990,4500.0,10080.0,2580.0
2023-10-18,17160,2880,deep,3,5,0,660,4500.0,10080.0,2580.0
2023-10-18,17160,2880,light,3,16,0,1140,4500.0,10080.0,2580.0
2023-10-18,17160,2880,rem,3,35,0,780,4500.0,10080.0,2580.0
2023-10-18,17160,2880,light,3,48,0,1290,4500.0,10080.0,2580.0
2023-10-18,17160,2880,deep,4,9,30,1440,4500.0,10080.0,2580.0
2023-10-18,17160,2880,wake,4,33,30,240,4500.0,10080.0,2580.0
2023-10-18,17160,2880,light,4,37,30,2130,4500.0,10080.0,2580.0
2023-10-18,17160,2880,wake,5,13,0,1260,4500.0,10080.0,2580.0
2023-10-18,17160,2880,light,5,34,0,2280,4500.0,10080.0,2580.0
2023-10-18,17160,2880,deep,6,12,0,1080,4500.0,10080.0,2580.0
2023-10-17,17820,2940,wake,21,27,0,240,3240.0,9960.0,4620.0
2023-10-17,17820,2940,light,21,31,0,810,3240.0,9960.0,4620.0
2023-10-17,17820,2940,deep,21,44,30,1110,3240.0,9960.0,4620.0
2023-10-17,17820,2940,light,22,3,0,1560,3240.0,9960.0,4620.0
2023-10-17,17820,2940,rem,22,29,0,720,3240.0,9960.0,4620.0
2023-10-17,17820,2940,light,22,41,0,720,3240.0,9960.0,4620.0
2023-10-17,17820,2940,deep,22,53,0,1230,3240.0,9960.0,4620.0
2023-10-17,17820,2940,light,23,13,30,1290,3240.0,9960.0,4620.0
2023-10-17,17820,2940,wake,23,35,0,540,3240.0,9960.0,4620.0
2023-10-17,17820,2940,light,23,44,0,150,3240.0,9960.0,4620.0
2023-10-17,17820,2940,rem,23,46,30,1170,3240.0,9960.0,4620.0
2023-10-17,17820,2940,light,0,6,0,1530,3240.0,9960.0,4620.0
2023-10-17,17820,2940,deep,0,31,30,990,3240.0,9960.0,4620.0
2023-10-17,17820,2940,light,0,48,0,1890,3240.0,9960.0,4620.0
2023-10-17,17820,2940,rem,1,19,30,330,3240.0,9960.0,4620.0
2023-10-17,17820,2940,light,1,25,0,90,3240.0,9960.0,4620.0
2023-10-17,17820,2940,wake,1,26,30,360,3240.0,9960.0,4620.0
2023-10-17,17820,2940,light,1,32,30,1680,3240.0,9960.0,4620.0
2023-10-17,17820,2940,rem,2,0,30,2160,3240.0,9960.0,4620.0
2023-10-17,17820,2940,wake,2,36,30,330,3240.0,9960.0,4620.0
2023-10-17,17820,2940,rem,2,42,0,510,3240.0,9960.0,4620.0
2023-10-17,17820,2940,light,2,50,30,450,3240.0,9960.0,4620.0
2023-10-17,17820,2940,wake,2,58,0,600,3240.0,9960.0,4620.0
2023-10-17,17820,2940,light,3,8,0,300,3240.0,9960.0,4620.0
2023-10-16,21120,2520,wake,23,58,0,30,2040.0,15360.0,3720.0
2023-10-16,21120,2520,light,23,58,30,6450,2040.0,15360.0,3720.0
2023-10-16,21120,2520,rem,1,46,0,1020,2040.0,15360.0,3720.0
2023-10-16,21120,2520,light,2,3,0,1260,2040.0,15360.0,3720.0
2023-10-16,21120,2520,rem,2,24,0,360,2040.0,15360.0,3720.0
2023-10-16,21120,2520,light,2,30,0,660,2040.0,15360.0,3720.0
2023-10-16,21120,2520,rem,2,41,0,1620,2040.0,15360.0,3720.0
2023-10-16,21120,2520,deep,3,8,0,570,2040.0,15360.0,3720.0
2023-10-16,21120,2520,light,3,17,30,1020,2040.0,15360.0,3720.0
2023-10-16,21120,2520,deep,3,34,30,1470,2040.0,15360.0,3720.0
2023-10-16,21120,2520,wake,3,59,0,210,2040.0,15360.0,3720.0
2023-10-16,21120,2520,light,4,2,30,5130,2040.0,15360.0,3720.0
2023-10-16,21120,2520,rem,5,28,0,720,2040.0,15360.0,3720.0
2023-10-16,21120,2520,wake,5,40,0,600,2040.0,15360.0,3720.0
2023-10-16,21120,2520,light,5,50,0,2520,2040.0,15360.0,3720.0
2023-10-15,16440,2280,wake,0,59,30,270,4740.0,9060.0,2640.0
2023-10-15,16440,2280,light,1,4,0,1530,4740.0,9060.0,2640.0
2023-10-15,16440,2280,deep,1,29,30,690,4740.0,9060.0,2640.0
2023-10-15,16440,2280,light,1,41,0,2430,4740.0,9060.0,2640.0
2023-10-15,16440,2280,deep,2,21,30,1950,4740.0,9060.0,2640.0
2023-10-15,16440,2280,light,2,54,0,600,4740.0,9060.0,2640.0
2023-10-15,16440,2280,rem,3,4,0,690,4740.0,9060.0,2640.0
2023-10-15,16440,2280,wake,3,15,30,270,4740.0,9060.0,2640.0
2023-10-15,16440,2280,light,3,20,0,630,4740.0,9060.0,2640.0
2023-10-15,16440,2280,rem,3,30,30,330,4740.0,9060.0,2640.0
2023-10-15,16440,2280,light,3,36,0,840,4740.0,9060.0,2640.0
2023-10-15,16440,2280,deep,3,50,0,1020,4740.0,9060.0,2640.0
2023-10-15,16440,2280,light,4,7,0,570,4740.0,9060.0,2640.0
2023-10-15,16440,2280,rem,4,16,30,810,4740.0,9060.0,2640.0
2023-10-15,16440,2280,light,4,30,0,270,4740.0,9060.0,2640.0
2023-10-15,16440,2280,wake,4,34,30,390,4740.0,9060.0,2640.0
2023-10-15,16440,2280,light,4,41,0,600,4740.0,9060.0,2640.0
2023-10-15,16440,2280,wake,4,51,0,510,4740.0,9060.0,2640.0
2023-10-15,16440,2280,light,4,59,30,1440,4740.0,9060.0,2640.0
2023-10-15,16440,2280,deep,5,23,30,1200,4740.0,9060.0,2640.0
2023-10-15,16440,2280,light,5,43,30,570,4740.0,9060.0,2640.0
2023-10-15,16440,2280,rem,5,53,0,840,4740.0,9060.0,2640.0
2023-10-15,16440,2280,light,6,7,0,30,4740.0,9060.0,2640.0
2023-10-15,16440,2280,wake,6,7,30,270,4740.0,9060.0,2640.0
2023-10-14,19020,5580,wake,1,19,0,30,4260.0,12420.0,2340.0
2023-10-14,19020,5580,light,1,19,30,510,4260.0,12420.0,2340.0
2023-10-14,19020,5580,deep,1,28,0,1500,4260.0,12420.0,2340.0
2023-10-14,19020,5580,light,1,53,0,3780,4260.0,12420.0,2340.0
2023-10-14,19020,5580,deep,2,56,0,2760,4260.0,12420.0,2340.0
2023-10-14,19020,5580,light,3,42,0,420,4260.0,12420.0,2340.0
2023-10-14,19020,5580,rem,3,49,0,1440,4260.0,12420.0,2340.0
2023-10-14,19020,5580,light,4,13,0,3600,4260.0,12420.0,2340.0
2023-10-14,19020,5580,wake,5,13,0,360,4260.0,12420.0,2340.0
2023-10-14,19020,5580,light,5,19,0,900,4260.0,12420.0,2340.0
